State,Category,Region,Year,Quarter,Count,Amount
chhattisgarh,pincodes,497001,2023,2,245,689569.0
chhattisgarh,pincodes,490006,2023,2,230,312933.0
chhattisgarh,pincodes,492009,2023,2,228,328272.0
chhattisgarh,pincodes,492013,2023,2,226,374148.0
chhattisgarh,pincodes,496005,2023,2,215,335162.0
chhattisgarh,pincodes,490023,2023,2,200,288095.0
chhattisgarh,districts,raipur,2023,3,3101,4008990.0
chhattisgarh,districts,durg,2023,3,1796,2723875.0
chhattisgarh,districts,bilaspur,2023,3,1162,1711627.0
chhattisgarh,districts,raigarh,2023,3,837,1101843.0
chhattisgarh,districts,korba,2023,3,680,1012743.0
chhattisgarh,districts,janjgir champa,2023,3,456,643042.0
chhattisgarh,districts,rajnandgaon,2023,3,388,655634.0
chhattisgarh,districts,bastar,2023,3,360,557854.0
chhattisgarh,districts,surguja,2023,3,332,550485.0
chhattisgarh,districts,baloda bazar,2023,3,287,481609.0
chhattisgarh,pincodes,492001,2023,3,694,852839.0
chhattisgarh,pincodes,495001,2023,3,518,825971.0
chhattisgarh,pincodes,491001,2023,3,308,496165.0
chhattisgarh,pincodes,497001,2023,3,278,451586.0
chhattisgarh,pincodes,496005,2023,3,272,314031.0
chhattisgarh,pincodes,492013,2023,3,259,375761.0
chhattisgarh,pincodes,494001,2023,3,256,339872.0
chhattisgarh,pincodes,490006,2023,3,252,379144.0
chhattisgarh,pincodes,490023,2023,3,239,309931.0
chhattisgarh,pincodes,492009,2023,3,239,288407.0
chhattisgarh,districts,raipur,2023,4,4216,6830052.0
chhattisgarh,districts,durg,2023,4,2391,4187335.0
chhattisgarh,districts,bilaspur,2023,4,1688,2767222.0
chhattisgarh,districts,korba,2023,4,1325,2428339.0
chhattisgarh,districts,raigarh,2023,4,1001,1543078.0
chhattisgarh,districts,janjgir champa,2023,4,704,1097171.0
chhattisgarh,districts,bastar,2023,4,612,970907.0
chhattisgarh,districts,rajnandgaon,2023,4,604,985105.0
chhattisgarh,districts,surguja,2023,4,544,1045385.0
chhattisgarh,districts,baloda bazar,2023,4,415,670178.0
chhattisgarh,pincodes,492001,2023,4,958,1489874.0
chhattisgarh,pincodes,495001,2023,4,772,1254786.0
chhattisgarh,pincodes,494001,2023,4,451,646386.0
chhattisgarh,pincodes,497001,2023,4,447,851063.0
chhattisgarh,pincodes,495450,2023,4,383,643979.0
chhattisgarh,pincodes,492009,2023,4,379,632304.0
chhattisgarh,pincodes,491001,2023,4,375,648604.0
chhattisgarh,pincodes,496005,2023,4,345,433449.0
chhattisgarh,pincodes,490006,2023,4,330,742514.0
chhattisgarh,pincodes,491441,2023,4,314,475881.0
chhattisgarh,districts,raipur,2024,1,4431,6662939.0
chhattisgarh,districts,durg,2024,1,2798,4503702.0
chhattisgarh,districts,bilaspur,2024,1,1885,2705056.0
chhattisgarh,districts,korba,2024,1,1264,2024895.0
chhattisgarh,districts,raigarh,2024,1,1243,1713513.0
chhattisgarh,districts,janjgir champa,2024,1,847,1175253.0
chhattisgarh,districts,rajnandgaon,2024,1,796,1161349.0
chhattisgarh,districts,bastar,2024,1,652,1182790.0
chhattisgarh,districts,surguja,2024,1,591,1143999.0
chhattisgarh,districts,baloda bazar,2024,1,579,789583.0
chhattisgarh,pincodes,492001,2024,1,974,1525992.0
chhattisgarh,pincodes,495001,2024,1,746,1119346.0
chhattisgarh,pincodes,491001,2024,1,499,903896.0
chhattisgarh,pincodes,497001,2024,1,488,964865.0
chhattisgarh,pincodes,494001,2024,1,423,771825.0
chhattisgarh,pincodes,490006,2024,1,400,722419.0
chhattisgarh,pincodes,490023,2024,1,364,558205.0
chhattisgarh,pincodes,492013,2024,1,353,591763.0
chhattisgarh,pincodes,491441,2024,1,350,427895.0
chhattisgarh,pincodes,493221,2024,1,349,396903.0
chhattisgarh,districts,raipur,2024,2,3646,6000577.0
chhattisgarh,districts,durg,2024,2,2258,3780232.0
chhattisgarh,districts,bilaspur,2024,2,1489,2337487.0
chhattisgarh,districts,korba,2024,2,1003,1593038.0
chhattisgarh,districts,raigarh,2024,2,979,1397659.0
chhattisgarh,districts,janjgir champa,2024,2,682,1118473.0
chhattisgarh,districts,rajnandgaon,2024,2,598,1029575.0
chhattisgarh,districts,bastar,2024,2,569,870413.0
chhattisgarh,districts,surguja,2024,2,465,1002603.0
chhattisgarh,districts,baloda bazar,2024,2,464,729308.0
chhattisgarh,pincodes,492001,2024,2,849,1537874.0
chhattisgarh,pincodes,495001,2024,2,602,979613.0
chhattisgarh,pincodes,494001,2024,2,405,648588.0
chhattisgarh,pincodes,497001,2024,2,397,859975.0
chhattisgarh,pincodes,491001,2024,2,333,574928.0
chhattisgarh,pincodes,490006,2024,2,320,594720.0
chhattisgarh,pincodes,495450,2024,2,298,547737.0
chhattisgarh,pincodes,491441,2024,2,294,520905.0
chhattisgarh,pincodes,492013,2024,2,288,605850.0
chhattisgarh,pincodes,490023,2024,2,286,472784.0
chhattisgarh,districts,raipur,2024,3,3867,6026487.0
chhattisgarh,districts,durg,2024,3,2213,3720914.0
chhattisgarh,districts,bilaspur,2024,3,1531,2522496.0
chhattisgarh,districts,korba,2024,3,1115,1812021.0
chhattisgarh,districts,raigarh,2024,3,1096,1514472.0
chhattisgarh,districts,bastar,2024,3,634,1101607.0
chhattisgarh,districts,janjgir champa,2024,3,519,839363.0
chhattisgarh,districts,rajnandgaon,2024,3,441,769805.0
chhattisgarh,districts,surguja,2024,3,425,820022.0
chhattisgarh,districts,balodabazar bhatapara,2024,3,406,639999.0
chhattisgarh,pincodes,492001,2024,3,1241,2032390.0
chhattisgarh,pincodes,495001,2024,3,631,1109971.0
chhattisgarh,pincodes,491001,2024,3,491,893883.0
chhattisgarh,pincodes,496001,2024,3,488,693135.0
chhattisgarh,pincodes,494001,2024,3,485,790388.0
chhattisgarh,pincodes,497001,2024,3,362,730117.0
chhattisgarh,pincodes,492099,2024,3,336,548490.0
chhattisgarh,pincodes,490001,2024,3,302,448703.0
chhattisgarh,pincodes,493221,2024,3,274,380578.0
chhattisgarh,pincodes,495677,2024,3,273,500017.0
chhattisgarh,districts,raipur,2024,4,5081,8313161.0
chhattisgarh,districts,durg,2024,4,3059,5223646.0
chhattisgarh,districts,bilaspur,2024,4,2244,3412964.0
chhattisgarh,districts,korba,2024,4,1736,2793511.0
chhattisgarh,districts,raigarh,2024,4,1377,1983492.0
chhattisgarh,districts,bastar,2024,4,769,1263838.0
chhattisgarh,districts,janjgir champa,2024,4,763,1264517.0
chhattisgarh,districts,surguja,2024,4,608,1284497.0
chhattisgarh,districts,balodabazar bhatapara,2024,4,566,751821.0
chhattisgarh,districts,rajnandgaon,2024,4,540,929044.0
chhattisgarh,pincodes,492001,2024,4,1612,2838238.0
chhattisgarh,pincodes,495001,2024,4,871,1517673.0
chhattisgarh,pincodes,491001,2024,4,654,1043454.0
chhattisgarh,pincodes,496001,2024,4,637,874428.0
chhattisgarh,pincodes,494001,2024,4,563,955644.0
chhattisgarh,pincodes,497001,2024,4,516,1107114.0
chhattisgarh,pincodes,492099,2024,4,443,736081.0
chhattisgarh,pincodes,493221,2024,4,405,458299.0
chhattisgarh,pincodes,490001,2024,4,397,630268.0
chhattisgarh,pincodes,495677,2024,4,394,673667.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2020,2,595,90317.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2020,2,52,9916.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2020,2,4,796.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2020,2,471,69757.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2020,2,124,20560.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2020,2,44,8084.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2020,2,8,1832.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2020,2,4,796.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2020,3,167,44815.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2020,3,87,20588.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2020,3,3,101.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2020,3,143,41073.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2020,3,62,13868.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2020,3,25,6720.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2020,3,24,3742.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2020,3,3,101.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2020,4,115,95653.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2020,4,111,52122.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2020,4,6,1738.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2020,4,93,42215.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2020,4,80,72419.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2020,4,34,21693.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2020,4,18,9907.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2020,4,2,195.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2020,4,2,66.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2020,4,2,1477.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2020,4,1,1541.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2021,1,234,150144.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2021,1,216,99979.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2021,1,17,35568.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2021,1,171,119823.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2021,1,159,71738.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2021,1,61,28918.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2021,1,57,28241.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2021,1,10,29993.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2021,1,7,5575.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2021,1,2,1403.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2021,2,221,107039.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2021,2,141,165741.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2021,2,6,2858.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2021,2,164,76796.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2021,2,82,119744.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2021,2,58,44500.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2021,2,57,30243.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2021,2,3,956.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2021,2,2,1733.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2021,2,1,1497.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2021,2,1,169.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2021,3,191,125786.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2021,3,157,143938.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2021,3,12,3872.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2021,3,144,86509.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2021,3,116,118724.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2021,3,47,39277.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2021,3,39,24047.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2021,3,9,1372.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2021,3,2,1167.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2021,3,2,982.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2021,3,1,1518.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2021,4,244,207499.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2021,4,168,179850.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2021,4,9,38035.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2021,4,174,136491.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2021,4,107,141005.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2021,4,70,71008.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2021,4,60,37393.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2021,4,6,25371.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2021,4,2,12428.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2021,4,1,1452.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2021,4,1,236.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2022,1,281,337073.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2022,1,197,337912.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2022,1,15,45756.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2022,1,201,249751.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2022,1,153,283079.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2022,1,80,87322.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2022,1,42,53496.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2022,1,7,26020.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2022,1,4,8226.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2022,1,3,10210.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2022,1,2,1337.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,2022,1,1,1300.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2022,2,260,354974.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2022,2,167,286329.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2022,2,11,45554.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2022,2,195,261358.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2022,2,123,240568.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2022,2,65,93616.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2022,2,43,43101.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2022,2,4,23498.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2022,2,4,9960.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2022,2,3,12096.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2022,2,1,2660.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2022,3,519,593259.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2022,3,177,366241.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2022,3,11,24276.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2022,3,385,432488.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2022,3,134,160771.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2022,3,122,255359.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2022,3,50,96321.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2022,3,5,17374.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2022,3,5,14561.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2022,3,4,3266.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2022,3,2,3636.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2022,4,610,762921.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2022,4,238,442560.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2022,4,23,67147.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2022,4,443,569214.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2022,4,167,193707.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2022,4,150,272825.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2022,4,86,163161.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2022,4,15,47124.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2022,4,5,5627.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2022,4,3,14396.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2022,4,2,6574.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2023,1,598,810733.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2023,1,185,348075.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2023,1,16,56360.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2023,1,459,650192.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2023,1,139,160541.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2023,1,130,236935.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2023,1,51,99157.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2023,1,8,39200.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2023,1,7,17089.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2023,1,4,11983.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2023,1,1,71.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2023,2,492,621719.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2023,2,175,350870.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2023,2,27,86164.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2023,2,377,483708.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2023,2,134,264315.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2023,2,115,138011.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2023,2,38,83998.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2023,2,16,52282.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2023,2,6,25713.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2023,2,5,8169.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2023,2,3,2557.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2023,3,600,777222.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2023,3,349,511452.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2023,3,20,44429.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2023,3,461,615237.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2023,3,238,341809.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2023,3,139,161985.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2023,3,107,164338.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2023,3,9,18233.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2023,3,6,6170.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2023,3,4,5305.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2023,3,3,2940.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,2023,3,2,17086.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2023,4,833,1306915.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2023,4,360,601684.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2023,4,14,65268.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2023,4,626,1009363.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2023,4,235,376257.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2023,4,207,297552.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2023,4,117,205211.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2023,4,9,38940.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2023,4,8,20216.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2023,4,4,12324.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2023,4,1,14004.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2024,1,873,1200123.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2024,1,417,686036.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2024,1,5,22350.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2024,1,645,931337.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2024,1,279,466913.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2024,1,228,268786.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2024,1,137,217688.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2024,1,4,20977.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2024,1,1,1435.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2024,1,1,1373.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2024,2,640,869291.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2024,2,344,461012.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2024,2,24,36956.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2024,2,468,656845.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2024,2,216,325197.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2024,2,172,212446.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2024,2,128,135815.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2024,2,16,29753.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2024,2,4,2326.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2024,2,3,3812.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,2024,2,1,1065.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2024,3,689,926765.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2024,3,341,611393.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2024,3,22,64711.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2024,3,424,606048.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2024,3,195,377552.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2024,3,142,216196.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2024,3,105,117988.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396193,2024,3,100,130765.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396240,2024,3,60,71964.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2024,3,11,26986.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,2024,3,10,35415.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2024,3,4,17645.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2024,3,1,2310.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,2024,4,1045,1494562.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,2024,4,437,748001.0
dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,2024,4,21,49966.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,2024,4,648,981897.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,2024,4,227,449237.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,2024,4,205,290639.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,2024,4,150,192764.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396193,2024,4,146,178879.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396240,2024,4,101,141022.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,2024,4,14,36616.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,2024,4,5,8125.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2024,4,4,7060.0
dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,2024,4,3,6290.0
delhi,districts,west,2020,2,2159,341511.0
delhi,districts,south east delhi,2020,2,1438,232946.0
delhi,districts,south,2020,2,1251,206601.0
delhi,districts,east,2020,2,1247,188078.0
delhi,districts,north west,2020,2,1148,184911.0
delhi,districts,south west,2020,2,1131,186173.0
delhi,districts,central delhi,2020,2,971,154625.0
delhi,districts,new delhi,2020,2,881,152882.0
delhi,districts,north,2020,2,736,123572.0
delhi,districts,shahdara,2020,2,435,73327.0
delhi,pincodes,110059,2020,2,895,132104.0
delhi,pincodes,110092,2020,2,638,94570.0
delhi,pincodes,110096,2020,2,352,52930.0
delhi,pincodes,110085,2020,2,310,48400.0
delhi,pincodes,110019,2020,2,304,46226.0
delhi,pincodes,110017,2020,2,285,45685.0
delhi,pincodes,110084,2020,2,276,43752.0
delhi,pincodes,110044,2020,2,260,42495.0
delhi,pincodes,110062,2020,2,258,42340.0
delhi,pincodes,110086,2020,2,255,42750.0
delhi,districts,west,2020,3,1250,330947.0
delhi,districts,south east delhi,2020,3,922,240168.0
delhi,districts,north west,2020,3,815,195772.0
delhi,districts,south west,2020,3,789,243882.0
delhi,districts,central delhi,2020,3,672,153666.0
delhi,districts,new delhi,2020,3,652,161870.0
delhi,districts,east,2020,3,641,163616.0
delhi,districts,south,2020,3,637,157653.0
delhi,districts,north,2020,3,588,136601.0
delhi,districts,shahdara,2020,3,316,73604.0
delhi,pincodes,110059,2020,3,407,95078.0
delhi,pincodes,110092,2020,3,305,80669.0
delhi,pincodes,110086,2020,3,248,59852.0
delhi,pincodes,110043,2020,3,231,100995.0
delhi,pincodes,110044,2020,3,217,59264.0
delhi,pincodes,110041,2020,3,209,68717.0
delhi,pincodes,110096,2020,3,202,43838.0
delhi,pincodes,110084,2020,3,184,39117.0
delhi,pincodes,110085,2020,3,170,39935.0
delhi,pincodes,110053,2020,3,169,40223.0
delhi,districts,west,2020,4,1383,1065762.0
delhi,districts,south east delhi,2020,4,1240,965278.0
delhi,districts,south west,2020,4,1094,1007667.0
delhi,districts,new delhi,2020,4,1030,945117.0
delhi,districts,north west,2020,4,993,770313.0
delhi,districts,central delhi,2020,4,778,611387.0
delhi,districts,north,2020,4,760,645843.0
delhi,districts,east,2020,4,732,564969.0
delhi,districts,south,2020,4,622,567678.0
delhi,districts,shahdara,2020,4,578,464731.0
delhi,pincodes,110059,2020,4,447,315637.0
